time_stamp	px_state	py_state	v_state	yaw_angle_state	yaw_rate_state	sensor_type	NIS	px_measured	py_measured	px_ground_truth	py_ground_truth	vx_ground_truth	vy_ground_truth
1477010470959781	6.57656	-0.539196	-2.73801	0.778853	0.877861	lidar	0.043933	6.54772	-0.536719	6.55	-0.549999	6.371e-314	0
1477010471014729	6.51583	-0.695072	-2.69171	0.899518	0.982452	radar	6.57524	6.50462	-0.718	6.5	-0.7	6.371e-314	0
1477010471069677	6.4314	-0.821229	-2.69699	0.959486	0.988358	lidar	0.080106	6.45451	-0.851695	6.45	-0.85	6.371e-314	0
1477010471119716	6.38993	-0.975907	-2.69248	1.07025	1.07758	radar	3.74141	6.42547	-0.999512	6.4	-1	6.371e-314	0
1477010471169756	6.33252	-1.10859	-2.7056	1.13209	1.08494	lidar	0.186791	6.3554	-1.1624	6.35	-1.15	6.371e-314	0
1477010471224778	6.26635	-1.24983	-2.7185	1.18975	1.08127	radar	0.240488	6.14523	-1.27904	6.3	-1.3	6.371e-314	0
1477010471279801	6.21699	-1.40185	-2.73336	1.25491	1.08601	lidar	0.15574	6.2299	-1.45381	6.25	-1.45	6.371e-314	0
1477010471334717	6.25271	-1.63094	-2.80879	1.45072	1.29112	radar	19.4638	6.37158	-1.60661	6.3	-1.6	6.371e-314	0
1477010471389633	6.25723	-1.77757	-2.78739	1.52888	1.29965	lidar	0.446779	6.34473	-1.75136	6.35	-1.75	6.371e-314	0
1477010471439714	6.26115	-1.91319	-2.77923	1.59644	1.30329	radar	0.11392	6.34	-1.88987	6.35	-1.9	6.371e-314	0
1477010471489795	6.28412	-2.04861	-2.76693	1.66969	1.31207	lidar	0.299156	6.35828	-2.03886	6.35	-2.05	6.371e-314	0
1477010471544769	6.29581	-2.18133	-2.71855	1.72009	1.27536	radar	1.51037	6.45002	-2.23466	6.35	-2.2	6.371e-314	0
1477010471599744	6.32586	-2.3298	-2.72058	1.79197	1.27684	lidar	0.0176447	6.34057	-2.34076	6.35	-2.35	6.371e-314	0
1477010471654796	6.37901	-2.48987	-2.76197	1.88042	1.3035	radar	0.829438	6.4979	-2.56206	6.4	-2.5	6.371e-314	0
1477010471709849	6.43384	-2.63517	-2.76555	1.95422	1.30508	lidar	0.0308958	6.45265	-2.65056	6.45	-2.65	6.371e-314	0
1477010471764848	6.44612	-2.72889	-2.58002	1.96533	1.20509	radar	13.1414	6.46538	-2.81029	6.45	-2.8	6.371e-314	0
1477010471819848	6.49378	-2.87352	-2.60319	2.02163	1.19255	lidar	0.318844	6.45762	-2.94003	6.45	-2.95	6.371e-314	0
1477010471874849	6.55341	-3.02073	-2.65411	2.08329	1.19265	radar	1.10487	6.36717	-3.08903	6.5	-3.15	6.371e-314	0
1477010471929851	6.60641	-3.1835	-2.70447	2.124	1.16223	lidar	1.57825	6.54349	-3.33906	6.55	-3.35	6.371e-314	0
1477010471984794	6.66648	-3.31623	-2.67606	2.16445	1.12805	radar	1.85499	6.6454	-3.53435	6.6	-3.5	6.371e-314	0
1477010472039737	6.72468	-3.484	-2.73237	2.19212	1.08758	lidar	2.24542	6.65608	-3.67065	6.65	-3.65	6.371e-314	0
1477010472094797	6.78433	-3.60881	-2.67227	2.22219	1.04497	radar	2.99913	6.70981	-3.81998	6.7	-3.8	6.371e-314	0
1477010472149858	6.84064	-3.77612	-2.72215	2.23623	0.996001	lidar	2.48555	6.74422	-3.95901	6.75	-3.95	6.371e-314	0
1477010472204746	6.89303	-3.89038	-2.62431	2.25572	0.946707	radar	4.73808	6.72525	-4.05329	6.8	-4.1	6.371e-314	0
1477010472259634	6.94554	-4.05957	-2.67201	2.2564	0.890359	lidar	2.91949	6.83817	-4.25449	6.85	-4.25	6.371e-314	0
1477010472309642	6.98419	-4.15397	-2.53716	2.26431	0.837266	radar	7.39186	6.86491	-4.32753	6.9	-4.35	6.371e-314	0
1477010472359651	7.0345	-4.29791	-2.57097	2.26444	0.79214	lidar	1.86622	6.94879	-4.45387	6.95	-4.45	6.371e-314	0
1477010472409738	7.12727	-4.42837	-2.67711	2.30022	0.796274	radar	3.65357	6.99339	-4.57763	7.05	-4.6	6.371e-314	0
1477010472459825	7.19203	-4.58037	-2.71787	2.2983	0.750841	lidar	2.1436	7.14339	-4.76622	7.15	-4.75	6.371e-314	0
1477010472509776	7.25028	-4.67718	-2.6287	2.31186	0.718238	radar	3.41935	7.11889	-4.79341	7.2	-4.85	6.371e-314	0
1477010472559728	7.31572	-4.8136	-2.65392	2.31277	0.680866	lidar	1.24489	7.25883	-4.94719	7.25	-4.95	6.371e-314	0
1477010472614692	7.39163	-4.92564	-2.60475	2.32994	0.655685	radar	1.63471	7.28536	-5.09276	7.3	-5.1	6.371e-314	0
1477010472669657	7.44971	-5.08467	-2.62993	2.31282	0.599848	lidar	2.36772	7.33925	-5.24908	7.35	-5.25	6.371e-314	0
1477010472719663	7.55818	-5.21662	-2.77924	2.34182	0.608345	radar	7.72649	7.33914	-5.30864	7.45	-5.4	6.371e-314	0
1477010472769669	7.62168	-5.37345	-2.80975	2.32214	0.555616	lidar	2.25196	7.5499	-5.55354	7.55	-5.55	6.371e-314	0
1477010472819650	7.68159	-5.47156	-2.70054	2.32539	0.523088	radar	4.86817	7.59167	-5.64447	7.6	-5.65	6.371e-314	0
1477010472869632	7.73962	-5.613	-2.71486	2.30879	0.47859	lidar	1.43333	7.64483	-5.73357	7.65	-5.75	6.371e-314	0
1477010472924680	7.84095	-5.74087	-2.77058	2.32775	0.474221	radar	1.60329	7.6402	-5.81769	7.75	-5.9	6.371e-314	0
1477010472979728	7.91299	-5.90273	-2.79336	2.30789	0.426432	lidar	1.63953	7.84396	-6.051	7.85	-6.05	6.371e-314	0
1477010473034718	7.97218	-6.00331	-2.63942	2.30603	0.391857	radar	8.00367	7.91394	-6.15143	7.9	-6.15	6.371e-314	0
1477010473089709	8.03548	-6.15261	-2.6517	2.28648	0.349581	lidar	1.16836	7.95018	-6.25957	7.95	-6.25	6.371e-314	0
1477010473144782	8.13048	-6.271	-2.66626	2.30045	0.344658	radar	0.177024	8.10134	-6.38026	8.05	-6.35	6.371e-314	0
1477010473199855	8.20896	-6.40254	-2.67211	2.29661	0.321343	lidar	0.352125	8.15891	-6.45832	8.15	-6.45	6.371e-314	0
1477010473254746	8.32141	-6.529	-2.74526	2.31546	0.325607	radar	1.47974	8.3424	-6.65648	8.25	-6.6	6.371e-314	0
1477010473309637	8.39719	-6.67046	-2.75357	2.30251	0.294172	lidar	0.625856	8.33273	-6.74641	8.35	-6.75	6.371e-314	0
1477010473364703	8.48294	-6.78529	-2.70893	2.30642	0.279303	radar	1.09073	8.46635	-6.96022	8.4	-6.9	6.371e-314	0
1477010473419770	8.54307	-6.93922	-2.718	2.2775	0.234165	lidar	1.25709	8.44383	-7.03914	8.45	-7.05	6.371e-314	0
1477010473474712	8.6273	-7.06081	-2.70163	2.27778	0.22024	radar	0.510467	8.53661	-7.23635	8.5	-7.2	6.371e-314	0
1477010473529655	8.67351	-7.23152	-2.7172	2.23302	0.162363	lidar	2.04686	8.55761	-7.36836	8.55	-7.35	6.371e-314	0
1477010473579698	8.75672	-7.34907	-2.7382	2.23623	0.158309	radar	0.289523	8.70486	-7.48959	8.65	-7.45	6.371e-314	0
1477010473629741	8.81603	-7.48533	-2.74685	2.21585	0.129497	lidar	0.533252	8.7565	-7.55536	8.75	-7.55	6.371e-314	0
1477010473684743	8.894	-7.60854	-2.72914	2.21333	0.118619	radar	0.322349	8.74707	-7.66927	8.8	-7.7	6.371e-314	0
1477010473739746	8.94525	-7.76738	-2.73901	2.17931	0.0773224	lidar	1.04799	8.85031	-7.85391	8.85	-7.85	6.371e-314	0
1477010473794754	9.01606	-7.89275	-2.71188	2.17209	0.0637048	radar	0.430887	8.88546	-7.96913	8.9	-8	6.371e-314	0
1477010473849762	9.05558	-8.06129	-2.72658	2.12861	0.0159935	lidar	1.37438	8.95085	-8.16397	8.95	-8.15	6.371e-314	0
1477010473904699	9.12435	-8.18946	-2.70911	2.12152	0.00642975	radar	0.184714	9.03618	-8.239	9.05	-8.25	6.371e-314	0
1477010473959637	9.18797	-8.3272	-2.7115	2.10872	-0.00689517	lidar	0.111574	9.15149	-8.34807	9.15	-8.35	6.371e-314	0
1477010474009643	9.26945	-8.45221	-2.77327	2.11708	0.00750475	radar	1.56729	9.14011	-8.44049	9.2	-8.5	6.371e-314	0
1477010474059650	9.30993	-8.5969	-2.78161	2.08749	-0.0227995	lidar	0.594494	9.22902	-8.65053	9.25	-8.65	6.371e-314	0
1477010474109686	9.37515	-8.7204	-2.79115	2.08444	-0.0235938	radar	0.235259	9.23666	-8.722	9.3	-8.8	6.371e-314	0
1477010474159722	9.41729	-8.87212	-2.80873	2.05479	-0.052344	lidar	0.576629	9.36398	-8.95164	9.35	-8.95	6.371e-314	0
1477010474214714	9.45294	-9.00027	-2.69868	2.02225	-0.094289	radar	5.15217	9.47823	-9.13791	9.4	-9.05	6.371e-314	0
1477010474269707	9.49664	-9.14506	-2.69985	2.00012	-0.111445	lidar	0.225558	9.43696	-9.1575	9.45	-9.15	6.371e-314	0
1477010474324744	9.55212	-9.28006	-2.69579	1.99033	-0.115335	radar	0.110482	9.44585	-9.27158	9.5	-9.3	6.371e-314	0
1477010474379782	9.59179	-9.42909	-2.7011	1.96639	-0.13299	lidar	0.20882	9.53884	-9.45193	9.55	-9.45	6.371e-314	0
1477010474434742	9.65374	-9.57226	-2.72044	1.96165	-0.128773	radar	0.201595	9.6872	-9.68187	9.6	-9.6	6.371e-314	0
1477010474489703	9.69736	-9.72368	-2.73036	1.94187	-0.141389	lidar	0.112823	9.67284	-9.75791	9.65	-9.75	6.371e-314	0
1477010474539772	9.76823	-9.8666	-2.79655	1.94977	-0.119356	radar	1.70643	9.86489	-10.0711	9.7	-9.9	6.371e-314	0
1477010474589842	9.79845	-10.0127	-2.80691	1.92501	-0.138055	lidar	0.240519	9.74713	-10.0467	9.75	-10.05	6.371e-314	0
1477010474644816	9.81381	-10.1452	-2.70616	1.88449	-0.18485	radar	4.15729	9.75497	-10.1932	9.75	-10.2	6.371e-314	0
1477010474699791	9.82577	-10.3115	-2.72362	1.84525	-0.213747	lidar	0.565923	9.74697	-10.3629	9.75	-10.35	6.371e-314	0
1477010474754750	9.86959	-10.458	-2.74479	1.83914	-0.204341	radar	0.318256	9.77249	-10.4428	9.8	-10.5	6.371e-314	0
1477010474809709	9.89395	-10.6159	-2.75569	1.81478	-0.217279	lidar	0.121635	9.86261	-10.6462	9.85	-10.65	6.371e-314	0
1477010474864685	9.89932	-10.7549	-2.68402	1.77327	-0.259467	radar	2.45395	9.86786	-10.8223	9.85	-10.8	6.371e-314	0
1477010474919662	9.90413	-10.9141	-2.69629	1.73964	-0.278515	lidar	0.263512	9.8455	-10.9408	9.85	-10.95	6.371e-314	0
1477010474974658	9.91538	-11.0585	-2.6757	1.71241	-0.29468	radar	0.269469	9.84594	-11.0973	9.85	-11.1	6.371e-314	0
1477010475029655	9.90667	-11.2202	-2.69092	1.67382	-0.316542	lidar	0.368654	9.83549	-11.2481	9.85	-11.25	6.371e-314	0
1477010475079710	9.92532	-11.3603	-2.71156	1.66406	-0.306847	radar	0.216269	9.8926	-11.463	9.85	-11.4	6.371e-314	0
1477010475129765	9.91563	-11.5145	-2.73431	1.63069	-0.324201	lidar	0.30854	9.87136	-11.5692	9.85	-11.55	6.371e-314	0
1477010475184757	9.89055	-11.6571	-2.67167	1.57541	-0.378703	radar	3.01703	9.89882	-11.7746	9.8	-11.7	6.371e-314	0
1477010475239750	9.85015	-11.8248	-2.69759	1.52463	-0.407672	lidar	0.745858	9.74749	-11.8623	9.75	-11.85	6.371e-314	0
1477010475294773	9.80859	-11.965	-2.64754	1.46469	-0.461492	radar	2.19247	9.75738	-12.0161	9.7	-12	6.371e-314	0
1477010475349797	9.75406	-12.1261	-2.67203	1.41222	-0.487392	lidar	0.656329	9.65408	-12.1513	9.65	-12.15	6.371e-314	0
1477010475404763	9.67322	-12.2546	-2.59896	1.32001	-0.58156	radar	5.73291	9.60373	-12.2428	9.6	-12.25	6.371e-314	0
1477010475459730	9.61485	-12.3867	-2.59497	1.27443	-0.594888	lidar	0.44592	9.54006	-12.3354	9.55	-12.35	6.371e-314	0
1477010475514728	9.4881	-12.4943	-2.50788	1.14054	-0.740469	radar	12.2434	9.38815	-12.3607	9.45	-12.45	6.371e-314	0
1477010475569727	9.41307	-12.6071	-2.49751	1.08961	-0.750696	lidar	0.463345	9.35049	-12.5377	9.35	-12.55	6.371e-314	0
1477010475624757	9.27773	-12.7122	-2.4626	0.955312	-0.886479	radar	9.92682	9.33568	-12.8372	9.2	-12.65	6.371e-314	0
1477010475679788	9.16382	-12.8152	-2.47155	0.884214	-0.907327	lidar	0.964848	9.04708	-12.7528	9.05	-12.75	6.371e-314	0
1477010475734757	9.05501	-12.9092	-2.46812	0.809008	-0.942617	radar	0.661823	8.97697	-12.8161	8.95	-12.85	6.371e-314	0
1477010475789726	8.93572	-12.9978	-2.47496	0.741249	-0.957251	lidar	0.577215	8.84904	-12.9423	8.85	-12.95	6.371e-314	0
1477010475844715	8.81399	-13.0765	-2.4761	0.665848	-0.987452	radar	0.758879	8.64934	-12.9537	8.7	-13.05	6.371e-314	0
1477010475899705	8.6693	-13.1616	-2.51151	0.592413	-1.00288	lidar	0.850805	8.5479	-13.1496	8.55	-13.15	6.371e-314	0
1477010475954722	8.45845	-13.1934	-2.57002	0.400489	-1.20276	radar	18.6665	8.43462	-13.263	8.4	-13.15	6.371e-314	0
1477010476009740	8.31492	-13.2291	-2.56578	0.322272	-1.21435	lidar	0.506577	8.26001	-13.1483	8.25	-13.15	6.371e-314	0
1477010476059726	8.14271	-13.2402	-2.62833	0.192936	-1.31409	radar	4.91826	8.10139	-13.1447	8.1	-13.15	6.371e-314	0
1477010476109712	8.00324	-13.2451	-2.62495	0.115156	-1.32558	lidar	0.530568	7.95138	-13.1593	7.95	-13.15	6.371e-314	0
1477010476164747	7.88876	-13.2727	-2.56686	0.0831405	-1.26398	radar	2.33901	7.85182	-13.2702	7.8	-13.2	6.371e-314	0
1477010476219782	7.72644	-13.2801	-2.59553	0.00771139	-1.26639	lidar	0.417376	7.64076	-13.2654	7.65	-13.25	6.371e-314	0
1477010476274819	7.54887	-13.2507	-2.67788	-0.112612	-1.34305	radar	4.20806	7.51359	-13.2891	7.5	-13.2	6.371e-314	0
1477010476329856	7.3969	-13.2143	-2.67918	-0.197045	-1.35274	lidar	0.361202	7.35762	-13.1417	7.35	-13.15	6.371e-314	0
1477010476384794	7.27607	-13.2003	-2.60727	-0.23863	-1.30145	radar	2.44381	7.19553	-13.2012	7.2	-13.15	6.371e-314	0
1477010476439732	7.12102	-13.1639	-2.63325	-0.309414	-1.29799	lidar	0.260444	7.05296	-13.1563	7.05	-13.15	6.371e-314	0
1477010476494735	6.99329	-13.1301	-2.59563	-0.36239	-1.26979	radar	0.846528	6.87644	-13.2105	6.85	-13.15	6.371e-314	0
1477010476549738	6.81902	-13.0952	-2.65994	-0.415403	-1.24729	lidar	1.35288	6.672	-13.1364	6.65	-13.15	6.371e-314	0
1477010476604787	6.7273	-13.0896	-2.46811	-0.416292	-1.13946	radar	15.0289	6.53838	-13.1322	6.55	-13.15	6.371e-314	0
1477010476659836	6.56901	-13.0626	-2.51687	-0.45143	-1.10877	lidar	1.14955	6.46904	-13.1587	6.45	-13.15	6.371e-314	0
1477010476714759	6.44501	-13.0077	-2.49822	-0.501274	-1.09124	radar	0.621722	6.22921	-13.0167	6.3	-13.1	6.371e-314	0
1477010476769682	6.28346	-12.9657	-2.55231	-0.532523	-1.05965	lidar	1.22675	6.15723	-13.0319	6.15	-13.05	6.371e-314	0
1477010476824762	6.13913	-12.8582	-2.67229	-0.621526	-1.10932	radar	4.7503	5.95573	-12.8757	6	-12.95	6.371e-314	0
1477010476879842	5.97915	-12.7929	-2.72109	-0.654001	-1.0785	lidar	1.0565	5.85711	-12.8423	5.85	-12.85	6.371e-314	0
1477010476934819	5.87114	-12.7301	-2.64046	-0.686473	-1.03913	radar	2.61504	5.73901	-12.8863	5.7	-12.8	6.371e-314	0
1477010476989797	5.70408	-12.6711	-2.69502	-0.700148	-0.993823	lidar	1.80714	5.5559	-12.7556	5.55	-12.75	6.371e-314	0
1477010477044722	5.5811	-12.5685	-2.73953	-0.756732	-1.00131	radar	0.773629	5.41889	-12.699	5.4	-12.65	6.371e-314	0
1477010477099647	5.40923	-12.4938	-2.79861	-0.766132	-0.953704	lidar	2.02125	5.23681	-12.5467	5.25	-12.55	6.371e-314	0
1477010477154646	5.29767	-12.3972	-2.77852	-0.807458	-0.939425	radar	0.368314	5.16911	-12.5003	5.15	-12.45	6.371e-314	0
1477010477209646	5.15255	-12.3075	-2.8102	-0.827092	-0.906565	lidar	0.813556	5.04959	-12.3548	5.05	-12.35	6.371e-314	0
1477010477259657	5.05858	-12.2156	-2.78704	-0.862744	-0.894496	radar	0.368283	4.99996	-12.3538	4.95	-12.25	6.371e-314	0
1477010477309669	4.94207	-12.1207	-2.80744	-0.887072	-0.873446	lidar	0.355324	4.86969	-12.1416	4.85	-12.15	6.371e-314	0
1477010477359671	4.86661	-12.0385	-2.70556	-0.914427	-0.846605	radar	3.43232	4.83937	-12.0439	4.8	-12.05	6.371e-314	0
1477010477409673	4.78278	-11.9316	-2.7079	-0.954026	-0.84379	lidar	0.00618011	4.77326	-11.9345	4.75	-11.95	6.371e-314	0
1477010477459668	4.68469	-11.7833	-2.84769	-1.00881	-0.866233	radar	5.85596	4.5839	-11.6711	4.65	-11.8	6.371e-314	0
1477010477509663	4.59491	-11.6608	-2.86369	-1.04324	-0.8565	lidar	0.200382	4.54148	-11.6336	4.55	-11.65	6.371e-314	0
1477010477559726	4.54858	-11.5676	-2.71882	-1.08061	-0.843398	radar	6.60019	4.53697	-11.5591	4.55	-11.55	6.371e-314	0
1477010477609790	4.50384	-11.4443	-2.70736	-1.13361	-0.85489	lidar	0.144436	4.55238	-11.4548	4.55	-11.45	6.371e-314	0
1477010477664786	4.4086	-11.2672	-2.90441	-1.17631	-0.854243	radar	11.526	4.47604	-11.2089	4.5	-11.25	6.371e-314	0
1477010477719783	4.38323	-11.1015	-2.89978	-1.2501	-0.881757	lidar	0.480361	4.45629	-11.0538	4.45	-11.05	6.371e-314	0
1477010477774786	4.39967	-10.9834	-2.66957	-1.33419	-0.922134	radar	15.7573	4.39651	-10.8822	4.45	-10.95	6.371e-314	0
1477010477829789	4.39231	-10.8399	-2.65685	-1.40031	-0.938573	lidar	0.297446	4.45899	-10.8664	4.45	-10.85	6.371e-314	0
1477010477884761	4.38184	-10.7006	-2.63773	-1.45852	-0.946473	radar	0.273123	4.493	-10.7885	4.45	-10.7	6.371e-314	0
1477010477939734	4.38882	-10.5526	-2.63491	-1.52487	-0.961249	lidar	0.163492	4.44058	-10.5544	4.45	-10.55	6.371e-314	0
1477010477994802	4.39271	-10.408	-2.6277	-1.58343	-0.967772	radar	0.048788	4.44399	-10.3941	4.45	-10.4	6.371e-314	0
1477010478049870	4.41051	-10.2591	-2.63144	-1.6462	-0.977231	lidar	0.0664381	4.44086	-10.2469	4.45	-10.25	6.371e-314	0
1477010478104838	4.43489	-10.1188	-2.621	-1.70761	-0.986389	radar	0.174965	4.53203	-10.1814	4.5	-10.1	6.371e-314	0
1477010478159807	4.48288	-9.96839	-2.6324	-1.7805	-1.00474	lidar	0.286961	4.54793	-9.94716	4.55	-9.95	6.371e-314	0
1477010478214806	4.52335	-9.823	-2.63796	-1.84163	-1.01093	radar	0.17445	4.57622	-9.70974	4.6	-9.8	6.371e-314	0
1477010478269805	4.58727	-9.6742	-2.65647	-1.91292	-1.02576	lidar	0.26643	4.64364	-9.63888	4.65	-9.65	6.371e-314	0
1477010478324774	4.64691	-9.53784	-2.66021	-1.97369	-1.02959	radar	0.155007	4.76627	-9.54952	4.75	-9.5	6.371e-314	0
1477010478379743	4.7381	-9.39555	-2.68537	-2.05091	-1.04875	lidar	0.514471	4.82761	-9.37054	4.85	-9.35	6.371e-314	0
1477010478434764	4.77512	-9.25204	-2.71635	-2.06159	-0.98162	radar	2.46512	4.89701	-9.18082	4.9	-9.2	6.371e-314	0
1477010478489785	4.87306	-9.10586	-2.7528	-2.12952	-0.993232	lidar	0.519139	4.94177	-9.04086	4.95	-9.05	6.371e-314	0
1477010478544824	4.98701	-8.99001	-2.74664	-2.21833	-1.03908	radar	0.976844	5.09012	-9.06486	5.05	-8.95	6.371e-314	0
1477010478599864	5.09507	-8.86603	-2.7651	-2.28264	-1.04491	lidar	0.136458	5.1385	-8.8446	5.15	-8.85	6.371e-314	0
1477010478654806	5.15958	-8.73668	-2.76652	-2.28973	-0.972015	radar	2.37418	5.21345	-8.63875	5.25	-8.7	6.371e-314	0
1477010478709749	5.28094	-8.60951	-2.80269	-2.34923	-0.975594	lidar	0.410098	5.33853	-8.54729	5.35	-8.55	6.371e-314	0
1477010478764679	5.35623	-8.48486	-2.79591	-2.35616	-0.907447	radar	2.08221	5.35874	-8.39385	5.4	-8.45	6.371e-314	0
1477010478819609	5.46678	-8.37599	-2.79928	-2.40466	-0.905989	lidar	0.0139167	5.46213	-8.36055	5.45	-8.35	6.371e-314	0
1477010478869695	5.50195	-8.25253	-2.76387	-2.35382	-0.758531	radar	11.2399	5.63723	-8.3352	5.55	-8.2	6.371e-314	0
1477010478919781	5.61138	-8.13774	-2.79627	-2.38978	-0.754842	lidar	0.380209	5.63863	-8.05978	5.65	-8.05	6.371e-314	0
1477010478974765	5.72196	-8.02342	-2.80581	-2.4222	-0.74239	radar	0.437982	5.69655	-7.84304	5.75	-7.95	6.371e-314	0
1477010479029749	5.84273	-7.91054	-2.82427	-2.45891	-0.73771	lidar	0.189669	5.84353	-7.85177	5.85	-7.85	6.371e-314	0
1477010479084702	5.96358	-7.8084	-2.82979	-2.49474	-0.73137	radar	0.142611	5.9537	-7.7033	6	-7.75	6.371e-314	0
1477010479139655	6.10183	-7.70506	-2.85721	-2.53473	-0.729872	lidar	0.208308	6.14453	-7.66253	6.15	-7.65	6.371e-314	0
1477010479189675	6.18908	-7.60273	-2.82962	-2.52351	-0.65327	radar	3.17142	6.27	-7.55894	6.25	-7.55	6.371e-314	0
1477010479239696	6.31428	-7.50599	-2.85669	-2.55196	-0.648056	lidar	0.26569	6.3386	-7.44193	6.35	-7.45	6.371e-314	0
1477010479294668	6.41691	-7.39765	-2.82935	-2.54348	-0.577696	radar	2.70861	6.44365	-7.32743	6.45	-7.35	6.371e-314	0
1477010479349641	6.54889	-7.30104	-2.84275	-2.57084	-0.573013	lidar	0.108161	6.54947	-7.257	6.55	-7.25	6.371e-314	0
1477010479399642	6.6484	-7.21041	-2.81793	-2.56657	-0.518522	radar	1.82394	6.71635	-7.22979	6.65	-7.15	6.371e-314	0
1477010479449643	6.7679	-7.1151	-2.83715	-2.58304	-0.508981	lidar	0.391257	6.7522	-7.03215	6.75	-7.05	6.371e-314	0
1477010479499705	6.8865	-7.03807	-2.83725	-2.60645	-0.507525	radar	0.128487	6.81357	-6.96259	6.85	-7	6.371e-314	0
1477010479549767	6.99984	-6.96273	-2.82931	-2.62698	-0.503455	lidar	0.167146	6.95051	-6.93564	6.95	-6.95	6.371e-314	0
1477010479604705	7.11919	-6.87469	-2.81043	-2.63391	-0.472449	radar	0.805875	7.00414	-6.76319	7.1	-6.85	6.371e-314	0
1477010479659643	7.25649	-6.79188	-2.8206	-2.65546	-0.467894	lidar	0.0729405	7.25571	-6.75585	7.25	-6.75	6.371e-314	0
1477010479709628	7.34477	-6.69779	-2.76711	-2.62662	-0.384599	radar	4.51532	7.28718	-6.59248	7.35	-6.65	6.371e-314	0
1477010479759614	7.4619	-6.61484	-2.77569	-2.63664	-0.375656	lidar	0.292617	7.42947	-6.54884	7.45	-6.55	6.371e-314	0
1477010479809654	7.58097	-6.54577	-2.77148	-2.65038	-0.367478	radar	0.0451746	7.58756	-6.53752	7.55	-6.5	6.371e-314	0
1477010479859695	7.69605	-6.47511	-2.76702	-2.66362	-0.36287	lidar	0.152565	7.65263	-6.44325	7.65	-6.45	6.371e-314	0
1477010479909703	7.84766	-6.43222	-2.81889	-2.72382	-0.433089	radar	3.864	7.78988	-6.37954	7.8	-6.4	6.371e-314	0
1477010479959712	7.97468	-6.36933	-2.82159	-2.74114	-0.428909	lidar	0.0630771	7.95705	-6.33998	7.95	-6.35	6.371e-314	0
1477010480014777	8.05723	-6.27179	-2.69541	-2.68315	-0.294064	radar	14.9207	8.1289	-6.31809	8.05	-6.25	6.371e-314	0
1477010480069842	8.18611	-6.19413	-2.69944	-2.69108	-0.286034	lidar	0.209214	8.15184	-6.14215	8.15	-6.15	6.371e-314	0
1477010480124811	8.27456	-6.0925	-2.62121	-2.6443	-0.188509	radar	7.20593	8.12981	-5.95044	8.25	-6.05	6.371e-314	0
1477010480179780	8.39457	-6.01003	-2.62339	-2.64502	-0.179217	lidar	0.290001	8.34844	-5.95288	8.35	-5.95	6.371e-314	0
1477010480234745	8.54568	-5.96015	-2.67388	-2.69347	-0.243572	radar	3.55071	8.45627	-5.87026	8.5	-5.9	6.371e-314	0
1477010480289711	8.67462	-5.88447	-2.67874	-2.69862	-0.235544	lidar	0.171353	8.64546	-5.83668	8.65	-5.85	6.371e-314	0
1477010480344702	8.80068	-5.81284	-2.6731	-2.7026	-0.224618	radar	0.394547	8.68227	-5.68169	8.8	-5.75	6.371e-314	0
1477010480399693	8.94	-5.72911	-2.69708	-2.70322	-0.212672	lidar	0.288235	8.95179	-5.66017	8.95	-5.65	6.371e-314	0
1477010480449708	9.02358	-5.6378	-2.62263	-2.65674	-0.12395	radar	5.82164	8.99196	-5.51961	9.05	-5.55	6.371e-314	0
1477010480499723	9.14572	-5.54769	-2.65196	-2.64677	-0.107671	lidar	0.520051	9.15234	-5.45358	9.15	-5.45	6.371e-314	0
1477010480554736	9.25978	-5.46405	-2.62651	-2.62928	-0.0715553	radar	0.916586	9.25593	-5.41629	9.25	-5.4	6.371e-314	0
1477010480609749	9.38068	-5.38109	-2.62973	-2.62479	-0.0634395	lidar	0.173262	9.3462	-5.33648	9.35	-5.35	6.371e-314	0
1477010480664832	9.44062	-5.25347	-2.51002	-2.52994	0.0891537	radar	16.566	9.35852	-5.15981	9.45	-5.2	6.371e-314	0
1477010480719916	9.55685	-5.14897	-2.53399	-2.51104	0.102903	lidar	0.35123	9.55586	-5.07162	9.55	-5.05	6.371e-314	0
1477010480774817	9.65593	-5.04767	-2.52138	-2.48091	0.137842	radar	0.838138	9.60543	-4.91132	9.65	-4.95	6.371e-314	0
1477010480829718	9.76606	-4.93257	-2.54826	-2.45626	0.154254	lidar	0.52645	9.75218	-4.8384	9.75	-4.85	6.371e-314	0
1477010480884675	9.87432	-4.83844	-2.54756	-2.43988	0.167591	radar	0.347395	10.0131	-4.84834	9.85	-4.75	6.371e-314	0
1477010480939632	9.9789	-4.72708	-2.56415	-2.41843	0.17916	lidar	0.278015	9.9571	-4.66087	9.95	-4.65	6.371e-314	0
1477010480989675	10.07	-4.63365	-2.56492	-2.40194	0.187994	radar	0.215433	9.99978	-4.51909	10.05	-4.55	6.371e-314	0
1477010481039719	10.1655	-4.52039	-2.59155	-2.37831	0.201271	lidar	0.420522	10.1558	-4.43582	10.15	-4.45	6.371e-314	0
1477010481094757	10.2427	-4.396	-2.56963	-2.32654	0.26049	radar	2.10745	10.1567	-4.25503	10.25	-4.3	6.371e-314	0
1477010481149796	10.3403	-4.2622	-2.60194	-2.29648	0.275077	lidar	0.534062	10.3312	-4.16698	10.35	-4.15	6.371e-314	0
